name,price,category
"Vin alb sec Schwaben Wein, Riesling Italian 0.75 l","13,99 lei",vin-si-sampanie
"Vin alb sec Castel Huniade, Sauvignon Blanc 0.187 l","5,19 lei",vin-si-sampanie
"Vin alb demisec Jidvei, Gewurztraminer 0.75 l","19,89 lei",vin-si-sampanie
"Vin spumant rose Zarea Royal Gold cu foita de aur 23K, 0.75 l","40,90 lei",vin-si-sampanie
"Vin alb demisec Pelin Carpatin de Urlati, 1.5 l","27,80 lei",vin-si-sampanie
"Vin alb demidulce Cotnari, Eticheta Galbena 3 l","37,90 lei",vin-si-sampanie
"Vin rosu sec Chateau Vartely Individo, Rara Neagra, Malbec si Syrah, 0.75 l","29,99 lei",vin-si-sampanie
"Vin roze demidulce Domeniile Averesti, Busuioaca de Bohotin, 0.75 l","16,10 lei",vin-si-sampanie
"Vin roze demisec Castel Huniade, Merlot, Cabernet Sauvignon, Syrah, 0.75 l","24,90 lei",vin-si-sampanie
"Vin rose demidulce Hora Murfatlar 12.5%, 0.75 l","14,30 lei",vin-si-sampanie
"Vin alb sec Jidvei Traditional, Riesling, 0.75 l","18,40 lei",vin-si-sampanie
"Vin rosu demidulce Murfatlar Lacrima lui Ovidiu, cupaj, 0.75 l","37,70 lei",vin-si-sampanie
"Vin rose demidulce Zurzur Busuioaca Domeniile Bohotin, alcool 13.5%, 0.75 l","16,20 lei",vin-si-sampanie
"Vin rosu sec Chateau Vartely Individo, Feteasca Neagra si Rara Neagra, 0.75 l","29,99 lei",vin-si-sampanie
"Vin rose demisec Sigillum Moldaviae, 3 l","47,39 lei",vin-si-sampanie
"Vin rose dulce Sange de Taur, 0.75 l","14,80 lei",vin-si-sampanie
"Prosecco rose Mionetto, 0.2 l","17,90 lei",vin-si-sampanie
Mionetto Prosecco Superiore D.O.C.G. Valdobbiadene 0.75 l - Yellow,"60,70 lei",vin-si-sampanie
"Vin roze demidulce, Jidvei Traditional, 0.75 l","18,40 lei",vin-si-sampanie
"Vin rosu sec Budureasca, Cabernet Sauvignonsec 2 l","45,80 lei",vin-si-sampanie
Vin alb demisec Grasa de Cotnari 0.75 l,"13,99 lei",vin-si-sampanie
"Pachet prosecco Martini, 0.75 l + pahar","39,49 lei",vin-si-sampanie
"Vin alb demidulce Proles Pontica, Tamaioasa Romaneasca 1.5 l","22,90 lei",vin-si-sampanie
"Vin rosu sec fara alcool Vintense, Merlot, 0.75 l","36,90 lei",vin-si-sampanie
"Vin alb demisec Pelin Carpatin de Urlati, 0.75 l","16,40 lei",vin-si-sampanie
"Vin rosu demisec Domeniile Tohani, Feteasca Neagra, 0.75 l","16,80 lei",vin-si-sampanie
"Prosecco alb sec Mott, 0.75 l","42,50 lei",vin-si-sampanie
"Vin frizzante rose demidulce Sange de Taur, 0.75 l","21,90 lei",vin-si-sampanie
"Vin alb sec Cricova, alcool 12%, 0.75 l","22,79 lei",vin-si-sampanie
"Vin rosu sec Purcari, Cabernet Sauvignon, 0.75 l","37,80 lei",vin-si-sampanie
"Vin alb demidulce Schwaben Wein, Muscat Ottonel 0.75 l","13,99 lei",vin-si-sampanie
"Vin alb demisec Casa Panciu, Feteasca Regala, Muscat Ottonel 0.75 l","20,40 lei",vin-si-sampanie
"Vin spumant Martini Asti, 0.75 l","42,00 lei",vin-si-sampanie
"Prosecco alb extra sec Zarea Bella Vita D.O.C., 0.75 l","33,59 lei",vin-si-sampanie
"Vin frizzante rose Zarea Bella Vita Lambrusco Emilia I.G.T., 0.2 l","10,90 lei",vin-si-sampanie
"Vin spumant alb Zarea Royal Gold cu foita de aur 23K, 0.75 l","40,90 lei",vin-si-sampanie
"Vin rosu sec Schwaben Wein, Cabernet Sauvignon, 0.75 l","13,99 lei",vin-si-sampanie
"Vin alb demisec Pelin Frizzante ZZPelin, 0.75 l","36,90 lei",vin-si-sampanie
"Vin alb sec de Purcari, Sauvignon Blanc 0.75 l","39,80 lei",vin-si-sampanie
"Vin rosu sec Domeniile Samburesti, Feteasca Neagra, 0.75 l","22,99 lei",vin-si-sampanie
"Vin alb sec Domeniile Samburesti, Sauvignon Blanc, 0.75 l","22,99 lei",vin-si-sampanie
"Vin alb demisec Budureasca, Sauvignon Blanc 2 l","45,80 lei",vin-si-sampanie
"Vin roze demisec Cotnari Inedit, Busuioaca de Bohotin, 0.75 l","13,99 lei",vin-si-sampanie
"Vin alb demisec Jidvei, Sauvignon Blanc 0.75 l","19,89 lei",vin-si-sampanie
"Vin alb demisec Jidvei, Pinot Grigio 0.75 l","19,89 lei",vin-si-sampanie
"Vin roze demisec Mateus, 0.75 l","26,99 lei",vin-si-sampanie
"Vin rosu demidulce Jidvei Craita Transilvaniei, 0.75 l","13,50 lei",vin-si-sampanie
"Vin rosu sec Beciul Domnesc, Cabernet Sauvignon, 0.75 l","17,69 lei",vin-si-sampanie
"Vin rosu demisec Schwaben Wein, Merlot, 0.75 l","13,99 lei",vin-si-sampanie
"Vin rosu sec Domeniile Samburesti, Cabernet Sauvignon, 0.75 l","22,99 lei",vin-si-sampanie
"Vin sec roze de Purcari, 0.75 l","40,20 lei",vin-si-sampanie
"Vin rosu demisec Budureasca, Shiraz, Merlot, Cabernet Sauvignon 2 l","45,80 lei",vin-si-sampanie
"Vin rose demisec Pelin Carpatin de Urlati, 1.5 l","27,80 lei",vin-si-sampanie
"Vin spumant rose Riunite Lambrusco Emilia, 0.75 l","20,00 lei",vin-si-sampanie
"Vin alb dulce Panciu Riserva, Muscat Ottonel 0.75 l","28,40 lei",vin-si-sampanie
"Vin spumant alb demisec Jidvei Scintti Brut, 11% alcool, 0.75 l","23,89 lei",vin-si-sampanie
"Vin alb sec Vintense, Chardonnay, fara alcool 0.75 l","36,90 lei",vin-si-sampanie
"Vin rosu demidulce Castel Huniade, Merlot si Pinot Noir, 0.75 l","24,90 lei",vin-si-sampanie
"Vin roze demisec Vinarte, Crama Starmina 3 l","41,90 lei",vin-si-sampanie
"Vin rosu sec Chateau Vartely Totem, Feteasca Neagra, 0.75 l","40,30 lei",vin-si-sampanie
"Vin alb sec Domeniile Davidescu Chardonnay, 0.75 l","40,30 lei",vin-si-sampanie
"Vin alb demisec Privighetoarea, Sauvignon Blac si Feteasca Regala, 0.75 l","9,50 lei",vin-si-sampanie
"Vin roze demisec Domeniile Tohani, Cabernet Sauvignon, Merlot, 0.75 l","16,50 lei",vin-si-sampanie
"Bautura aromatizata pe baza de vin rosu Wine Chocolate, 0.5 l","29,90 lei",vin-si-sampanie
"Bautura aromatizata pe baza de vin rose Wine Chocolate, 0.5 l","29,90 lei",vin-si-sampanie
"Vin spumant roze dulce Angelli, Cocktail de piersici 0.75 l","24,10 lei",vin-si-sampanie
"Vin roze demisec Budureasca, Merlot, Pinot Noir 2 l","45,80 lei",vin-si-sampanie
"Rom Diplomatico 12 ani, 40% alcool, 0.7 l","179,99 lei",bauturi-spirtoase
"Tequila Salitos Gold, 38% alcool, 0.7 l","59,99 lei",bauturi-spirtoase
Gin Graff van Holland 0.7 l,"45,60 lei",bauturi-spirtoase
"Rom Appleton Estate Signature, alcool 40%, 0.7 l","159,00 lei",bauturi-spirtoase
"Rom Appleton Estate Reserve 8 ani, alcool 43%, 0.7 l","199,00 lei",bauturi-spirtoase
"Tequila Salitos Silver, 38% alcool, 0.7 l","96,90 lei",bauturi-spirtoase
"Whisky J&B Rare, 40% alcool, 0.7 l","61,50 lei",bauturi-spirtoase
"Whisky J&B Rare, 40% alcool, 1 l","61,99 lei",bauturi-spirtoase
"Scotch Whisky Ballantine's Finest, 0.7 l","46,90 lei",bauturi-spirtoase
"Pachet whiskey Ballantine's, 0.7 l + 2 pahare","52,99 lei",bauturi-spirtoase
"Whisky Ballantine's Blended Scotch, 1 l","84,30 lei",bauturi-spirtoase
"Rom Captain Morgan Original Spiced Gold, 0.7 l","74,60 lei",bauturi-spirtoase
"Vodka Stalinskaya Original, 0.5 l","29,00 lei",bauturi-spirtoase
"Whisky Johnnie Walker Red Label, 40% alcool, 0.7 l","73,70 lei",bauturi-spirtoase
"Vodca Absolut, alcool 40%, 1 l","82,40 lei",bauturi-spirtoase
"Pachet whisky J&B Rare, 40% alcool, 0.7 l + 2 pahare","64,58 lei",bauturi-spirtoase
"Irish Whisky Jameson, 0.7 l","65,89 lei",bauturi-spirtoase
"Irish Whisky Jameson, 1 l","111,00 lei",bauturi-spirtoase
"Rom Bumbu, alc 40%, 0.7 l","135,89 lei",bauturi-spirtoase
"Gin Wembley London dry gin, 0.7 l","46,10 lei",bauturi-spirtoase
"Premium Vodka Original Stalinskaya, 1 l","55,60 lei",bauturi-spirtoase
"Gin Special Dry Gilman's, 0.7 l","36,90 lei",bauturi-spirtoase
"Rom Havana Club Cuban Spiced 35%, 0.7 l","63,99 lei",bauturi-spirtoase
"Whiskey Jack Daniel's Tennessee, alcool 40%, 0.7 l","90,40 lei",bauturi-spirtoase
"Rom Diplomatico 12 ani, 40% alcool, 0.7 l","179,99 lei",bauturi-spirtoase
"Tequila Salitos Gold, 38% alcool, 0.7 l","59,99 lei",bauturi-spirtoase
Gin Graff van Holland 0.7 l,"45,60 lei",bauturi-spirtoase
"Rom Appleton Estate Signature, alcool 40%, 0.7 l","159,00 lei",bauturi-spirtoase
"Rom Appleton Estate Reserve 8 ani, alcool 43%, 0.7 l","199,00 lei",bauturi-spirtoase
"Tequila Salitos Silver, 38% alcool, 0.7 l","96,90 lei",bauturi-spirtoase
"Whisky J&B Rare, 40% alcool, 0.7 l","61,50 lei",bauturi-spirtoase
"Whisky J&B Rare, 40% alcool, 1 l","61,99 lei",bauturi-spirtoase
"Scotch Whisky Ballantine's Finest, 0.7 l","46,90 lei",bauturi-spirtoase
"Pachet whiskey Ballantine's, 0.7 l + 2 pahare","52,99 lei",bauturi-spirtoase
"Whisky Ballantine's Blended Scotch, 1 l","84,30 lei",bauturi-spirtoase
"Rom Captain Morgan Original Spiced Gold, 0.7 l","74,60 lei",bauturi-spirtoase
"Vodka Stalinskaya Original, 0.5 l","29,00 lei",bauturi-spirtoase
"Whisky Johnnie Walker Red Label, 40% alcool, 0.7 l","73,70 lei",bauturi-spirtoase
"Vodca Absolut, alcool 40%, 1 l","82,40 lei",bauturi-spirtoase
"Pachet whisky J&B Rare, 40% alcool, 0.7 l + 2 pahare","64,58 lei",bauturi-spirtoase
"Irish Whisky Jameson, 0.7 l","65,89 lei",bauturi-spirtoase
"Irish Whisky Jameson, 1 l","111,00 lei",bauturi-spirtoase
"Rom Bumbu, alc 40%, 0.7 l","135,89 lei",bauturi-spirtoase
"Gin Wembley London dry gin, 0.7 l","46,10 lei",bauturi-spirtoase
"Premium Vodka Original Stalinskaya, 1 l","55,60 lei",bauturi-spirtoase
"Gin Special Dry Gilman's, 0.7 l","36,90 lei",bauturi-spirtoase
"Rom Havana Club Cuban Spiced 35%, 0.7 l","63,99 lei",bauturi-spirtoase
"Whiskey Jack Daniel's Tennessee, alcool 40%, 0.7 l","90,40 lei",bauturi-spirtoase
"Gin Bombay Sapphire 40%, 0.7 l","79,50 lei",bauturi-spirtoase
Rum alb La Mariba 0.7 l,"30,95 lei",bauturi-spirtoase
"Vodca Finlandia, 0.7 l","67,70 lei",bauturi-spirtoase
"Gin Wembley Pink, 37.5%, 0.7 l","56,30 lei",bauturi-spirtoase
"Rom Havana Gold special, 0.7 l","60,39 lei",bauturi-spirtoase
"Whiskey Jack Daniel's, 1 l","134,00 lei",bauturi-spirtoase
Scotch whisky Label 5 Classic Black 0.7 l,"55,10 lei",bauturi-spirtoase
"Blended Scotch Whisky Chivas Regal, 0.7 l","103,49 lei",bauturi-spirtoase
"Vodca Absolut, alcool 40%, 0.7 l","51,99 lei",bauturi-spirtoase
"Gin Tanqueray London, alcool 43.1%, 0.7 l","92,70 lei",bauturi-spirtoase
"Rom Bacardi Spiced, alcool 35%, 0.7 l","66,40 lei",bauturi-spirtoase
"Gin cu aroma de gutuie Whitley Neill, alcool 43%, 0.7 l","129,00 lei",bauturi-spirtoase
"Whiskey Golden Shoe Blended Scotch, editie limitata UEFA 2024, alcool 40%, 0.7 l","177,00 lei",bauturi-spirtoase
"Pachet whiskey Jameson Triple Distilled, 0.7 l + 2 pahare","79,49 lei",bauturi-spirtoase
"Pachet rom Bumbu Original, alcool 40%, 0.7 l + cutie","154,99 lei",bauturi-spirtoase
"Whiskey Jack Daniel's Honey, alcool 35%, 50 ml","13,00 lei",bauturi-spirtoase
"Vodka Stalinskaya, 0.2 l","14,10 lei",bauturi-spirtoase
"Vodca Kreskova, 0.5 l","21,60 lei",bauturi-spirtoase
"Rom Diplomatico 12 ani, 40% alcool, 0.7 l","179,99 lei",bauturi-spirtoase
"Tequila Salitos Gold, 38% alcool, 0.7 l","59,99 lei",bauturi-spirtoase
Gin Graff van Holland 0.7 l,"45,60 lei",bauturi-spirtoase
"Rom Appleton Estate Signature, alcool 40%, 0.7 l","159,00 lei",bauturi-spirtoase
"Rom Appleton Estate Reserve 8 ani, alcool 43%, 0.7 l","199,00 lei",bauturi-spirtoase
"Tequila Salitos Silver, 38% alcool, 0.7 l","96,90 lei",bauturi-spirtoase
"Whisky J&B Rare, 40% alcool, 0.7 l","61,50 lei",bauturi-spirtoase
"Whisky J&B Rare, 40% alcool, 1 l","61,99 lei",bauturi-spirtoase
"Scotch Whisky Ballantine's Finest, 0.7 l","46,90 lei",bauturi-spirtoase
"Pachet whiskey Ballantine's, 0.7 l + 2 pahare","52,99 lei",bauturi-spirtoase
"Whisky Ballantine's Blended Scotch, 1 l","84,30 lei",bauturi-spirtoase
"Rom Captain Morgan Original Spiced Gold, 0.7 l","74,60 lei",bauturi-spirtoase
"Vodka Stalinskaya Original, 0.5 l","29,00 lei",bauturi-spirtoase
"Whisky Johnnie Walker Red Label, 40% alcool, 0.7 l","73,70 lei",bauturi-spirtoase
"Vodca Absolut, alcool 40%, 1 l","82,40 lei",bauturi-spirtoase
"Pachet whisky J&B Rare, 40% alcool, 0.7 l + 2 pahare","64,58 lei",bauturi-spirtoase
"Irish Whisky Jameson, 0.7 l","65,89 lei",bauturi-spirtoase
"Irish Whisky Jameson, 1 l","111,00 lei",bauturi-spirtoase
"Rom Bumbu, alc 40%, 0.7 l","135,89 lei",bauturi-spirtoase
"Gin Wembley London dry gin, 0.7 l","46,10 lei",bauturi-spirtoase
"Premium Vodka Original Stalinskaya, 1 l","55,60 lei",bauturi-spirtoase
"Gin Special Dry Gilman's, 0.7 l","36,90 lei",bauturi-spirtoase
"Rom Havana Club Cuban Spiced 35%, 0.7 l","63,99 lei",bauturi-spirtoase
"Whiskey Jack Daniel's Tennessee, alcool 40%, 0.7 l","90,40 lei",bauturi-spirtoase
"Gin Bombay Sapphire 40%, 0.7 l","79,50 lei",bauturi-spirtoase
Rum alb La Mariba 0.7 l,"30,95 lei",bauturi-spirtoase
"Vodca Finlandia, 0.7 l","67,70 lei",bauturi-spirtoase
"Gin Wembley Pink, 37.5%, 0.7 l","56,30 lei",bauturi-spirtoase
"Rom Havana Gold special, 0.7 l","60,39 lei",bauturi-spirtoase
"Whiskey Jack Daniel's, 1 l","134,00 lei",bauturi-spirtoase
Scotch whisky Label 5 Classic Black 0.7 l,"55,10 lei",bauturi-spirtoase
"Blended Scotch Whisky Chivas Regal, 0.7 l","103,49 lei",bauturi-spirtoase
"Vodca Absolut, alcool 40%, 0.7 l","51,99 lei",bauturi-spirtoase
"Gin Tanqueray London, alcool 43.1%, 0.7 l","92,70 lei",bauturi-spirtoase
"Rom Bacardi Spiced, alcool 35%, 0.7 l","66,40 lei",bauturi-spirtoase
"Gin cu aroma de gutuie Whitley Neill, alcool 43%, 0.7 l","129,00 lei",bauturi-spirtoase
"Whiskey Golden Shoe Blended Scotch, editie limitata UEFA 2024, alcool 40%, 0.7 l","177,00 lei",bauturi-spirtoase
"Pachet whiskey Jameson Triple Distilled, 0.7 l + 2 pahare","79,49 lei",bauturi-spirtoase
"Pachet rom Bumbu Original, alcool 40%, 0.7 l + cutie","154,99 lei",bauturi-spirtoase
"Whiskey Jack Daniel's Honey, alcool 35%, 50 ml","13,00 lei",bauturi-spirtoase
"Vodka Stalinskaya, 0.2 l","14,10 lei",bauturi-spirtoase
"Vodca Kreskova, 0.5 l","21,60 lei",bauturi-spirtoase
Rom Malibu Original cu aroma de cocos 0.7 l,"75,90 lei",bauturi-spirtoase
"Rom Bumbu The Original, alcool 40%, 0.35 l","106,00 lei",bauturi-spirtoase
"Whisky Single Malt Bankhall, alcool 40%, 0.7 l","83,20 lei",bauturi-spirtoase
"Gin Beefeater London Pink, 0.7 l","62,99 lei",bauturi-spirtoase
"Vodka Stalinskaya, 1.75L","96,90 lei",bauturi-spirtoase
Rom alb Bacardi Carta Blanca 0.7 l,"69,90 lei",bauturi-spirtoase
"Whisky Johnnie Walker Black, 40% alcool, 0.7 l","152,00 lei",bauturi-spirtoase
"Gin Wembley Peach, 37.5% alcool, 0.7 l","52,50 lei",bauturi-spirtoase
"Whiskey Jack Daniel's, 40% alcool, 0.2 l","38,60 lei",bauturi-spirtoase
"Whisky Johnnie Walker Red, 40% alcool, 1 l","79,99 lei",bauturi-spirtoase
"Dry Gin Wembley London alcool 40%, 1 l","62,40 lei",bauturi-spirtoase
"Whiskey Jack Daniel's Gentleman Jack, 0.7 l","115,00 lei",bauturi-spirtoase
"Rom Dead Mans Fingers, alcool 37.5%, 0.7 l","101,00 lei",bauturi-spirtoase
"Pachet whisky Chivas Regal, 0.7 l + 2 pahare","129,99 lei",bauturi-spirtoase
"Rom Bumbu Xo, 40% alcool, 0.7 l + cutie","161,39 lei",bauturi-spirtoase
"Pachet: Rom Bacardi New Spiced alcool 35%, 0.7 l + 1 pahar","63,49 lei",bauturi-spirtoase
"Vodca Stalinskaya 0.4% ALC, 0.7 l","41,00 lei",bauturi-spirtoase
"Vodka premium Tazovsky, 1 l","58,10 lei",bauturi-spirtoase
"Vodca Scandic, 0.5 l","24,20 lei",bauturi-spirtoase
"Whisky Jim Beam Bourbon White, 0.7 l","55,80 lei",bauturi-spirtoase
"Gin Tanqueray Sevilla, alcool 43.1%, 0.7 l","79,99 lei",bauturi-spirtoase
"Gin cu aroma de zmeura Whitley Neil, alcool 43%, 0.7 l","129,00 lei",bauturi-spirtoase
"Gin Beefeater cu aroma de piersica si zmeura, 37.5% alcool, 0.7 l","81,50 lei",bauturi-spirtoase
Vodka premium Tazovsky 0.7 l,"44,90 lei",bauturi-spirtoase
"Rom Diplomatico 12 ani, 40% alcool, 0.7 l","179,99 lei",bauturi-spirtoase
"Tequila Salitos Gold, 38% alcool, 0.7 l","59,99 lei",bauturi-spirtoase
Gin Graff van Holland 0.7 l,"45,60 lei",bauturi-spirtoase
"Rom Appleton Estate Signature, alcool 40%, 0.7 l","159,00 lei",bauturi-spirtoase
"Rom Appleton Estate Reserve 8 ani, alcool 43%, 0.7 l","199,00 lei",bauturi-spirtoase
"Tequila Salitos Silver, 38% alcool, 0.7 l","96,90 lei",bauturi-spirtoase
"Whisky J&B Rare, 40% alcool, 0.7 l","61,50 lei",bauturi-spirtoase
"Whisky J&B Rare, 40% alcool, 1 l","61,99 lei",bauturi-spirtoase
"Scotch Whisky Ballantine's Finest, 0.7 l","46,90 lei",bauturi-spirtoase
"Pachet whiskey Ballantine's, 0.7 l + 2 pahare","52,99 lei",bauturi-spirtoase
"Whisky Ballantine's Blended Scotch, 1 l","84,30 lei",bauturi-spirtoase
"Rom Captain Morgan Original Spiced Gold, 0.7 l","74,60 lei",bauturi-spirtoase
"Vodka Stalinskaya Original, 0.5 l","29,00 lei",bauturi-spirtoase
"Whisky Johnnie Walker Red Label, 40% alcool, 0.7 l","73,70 lei",bauturi-spirtoase
"Vodca Absolut, alcool 40%, 1 l","82,40 lei",bauturi-spirtoase
"Pachet whisky J&B Rare, 40% alcool, 0.7 l + 2 pahare","64,58 lei",bauturi-spirtoase
"Irish Whisky Jameson, 0.7 l","65,89 lei",bauturi-spirtoase
"Irish Whisky Jameson, 1 l","111,00 lei",bauturi-spirtoase
"Rom Bumbu, alc 40%, 0.7 l","135,89 lei",bauturi-spirtoase
"Gin Wembley London dry gin, 0.7 l","46,10 lei",bauturi-spirtoase
"Premium Vodka Original Stalinskaya, 1 l","55,60 lei",bauturi-spirtoase
"Gin Special Dry Gilman's, 0.7 l","36,90 lei",bauturi-spirtoase
"Rom Havana Club Cuban Spiced 35%, 0.7 l","63,99 lei",bauturi-spirtoase
"Whiskey Jack Daniel's Tennessee, alcool 40%, 0.7 l","90,40 lei",bauturi-spirtoase
"Gin Bombay Sapphire 40%, 0.7 l","79,50 lei",bauturi-spirtoase
Rum alb La Mariba 0.7 l,"30,95 lei",bauturi-spirtoase
"Vodca Finlandia, 0.7 l","67,70 lei",bauturi-spirtoase
"Gin Wembley Pink, 37.5%, 0.7 l","56,30 lei",bauturi-spirtoase
"Rom Havana Gold special, 0.7 l","60,39 lei",bauturi-spirtoase
"Whiskey Jack Daniel's, 1 l","134,00 lei",bauturi-spirtoase
Scotch whisky Label 5 Classic Black 0.7 l,"55,10 lei",bauturi-spirtoase
"Blended Scotch Whisky Chivas Regal, 0.7 l","103,49 lei",bauturi-spirtoase
"Vodca Absolut, alcool 40%, 0.7 l","51,99 lei",bauturi-spirtoase
"Gin Tanqueray London, alcool 43.1%, 0.7 l","92,70 lei",bauturi-spirtoase
"Rom Bacardi Spiced, alcool 35%, 0.7 l","66,40 lei",bauturi-spirtoase
"Gin cu aroma de gutuie Whitley Neill, alcool 43%, 0.7 l","129,00 lei",bauturi-spirtoase
"Whiskey Golden Shoe Blended Scotch, editie limitata UEFA 2024, alcool 40%, 0.7 l","177,00 lei",bauturi-spirtoase
"Pachet whiskey Jameson Triple Distilled, 0.7 l + 2 pahare","79,49 lei",bauturi-spirtoase
"Pachet rom Bumbu Original, alcool 40%, 0.7 l + cutie","154,99 lei",bauturi-spirtoase
"Whiskey Jack Daniel's Honey, alcool 35%, 50 ml","13,00 lei",bauturi-spirtoase
"Vodka Stalinskaya, 0.2 l","14,10 lei",bauturi-spirtoase
"Vodca Kreskova, 0.5 l","21,60 lei",bauturi-spirtoase
Rom Malibu Original cu aroma de cocos 0.7 l,"75,90 lei",bauturi-spirtoase
"Rom Bumbu The Original, alcool 40%, 0.35 l","106,00 lei",bauturi-spirtoase
"Whisky Single Malt Bankhall, alcool 40%, 0.7 l","83,20 lei",bauturi-spirtoase
"Gin Beefeater London Pink, 0.7 l","62,99 lei",bauturi-spirtoase
"Vodka Stalinskaya, 1.75L","96,90 lei",bauturi-spirtoase
Rom alb Bacardi Carta Blanca 0.7 l,"69,90 lei",bauturi-spirtoase
"Whisky Johnnie Walker Black, 40% alcool, 0.7 l","152,00 lei",bauturi-spirtoase
"Gin Wembley Peach, 37.5% alcool, 0.7 l","52,50 lei",bauturi-spirtoase
"Whiskey Jack Daniel's, 40% alcool, 0.2 l","38,60 lei",bauturi-spirtoase
"Whisky Johnnie Walker Red, 40% alcool, 1 l","79,99 lei",bauturi-spirtoase
"Dry Gin Wembley London alcool 40%, 1 l","62,40 lei",bauturi-spirtoase
"Whiskey Jack Daniel's Gentleman Jack, 0.7 l","115,00 lei",bauturi-spirtoase
"Rom Dead Mans Fingers, alcool 37.5%, 0.7 l","101,00 lei",bauturi-spirtoase
"Pachet whisky Chivas Regal, 0.7 l + 2 pahare","129,99 lei",bauturi-spirtoase
"Rom Bumbu Xo, 40% alcool, 0.7 l + cutie","161,39 lei",bauturi-spirtoase
"Pachet: Rom Bacardi New Spiced alcool 35%, 0.7 l + 1 pahar","63,49 lei",bauturi-spirtoase
"Vodca Stalinskaya 0.4% ALC, 0.7 l","41,00 lei",bauturi-spirtoase
"Vodka premium Tazovsky, 1 l","58,10 lei",bauturi-spirtoase
"Vodca Scandic, 0.5 l","24,20 lei",bauturi-spirtoase
"Whisky Jim Beam Bourbon White, 0.7 l","55,80 lei",bauturi-spirtoase
"Gin Tanqueray Sevilla, alcool 43.1%, 0.7 l","79,99 lei",bauturi-spirtoase
"Gin cu aroma de zmeura Whitley Neil, alcool 43%, 0.7 l","129,00 lei",bauturi-spirtoase
"Gin Beefeater cu aroma de piersica si zmeura, 37.5% alcool, 0.7 l","81,50 lei",bauturi-spirtoase
Vodka premium Tazovsky 0.7 l,"44,90 lei",bauturi-spirtoase
"Vodca Stalinskaya Music Cranberry, 4% alcool, 0.275 l","7,50 lei",bauturi-spirtoase
"Pachet whisky Johnnie Walker Black Label, 40% alcool, 0.7 l + 2 pahare","129,60 lei",bauturi-spirtoase
"Whiskey Gentleman Jack, alcool 40%, 50 ml","15,00 lei",bauturi-spirtoase
"Whisky Jack Daniel's Tennessee Honey, 0.7 l","97,30 lei",bauturi-spirtoase
"Tequila Sierra Reposado, alcool 38%, 0.7 l","75,20 lei",bauturi-spirtoase
"Whiskey single malt Glenfiddich, 12 ani, 0.7 l","259,99 lei",bauturi-spirtoase
"Gin Malfy Rosa, alcool 41%, 0.7 l","113,98 lei",bauturi-spirtoase
"Vodka Stalinskaya Original, 50ml","6,10 lei",bauturi-spirtoase
"Vodca Zubrowka Biala, alcool 37.5%, 0.5 l","25,29 lei",bauturi-spirtoase
"Vodka Absolut Lime 0.7 l, 40%","74,60 lei",bauturi-spirtoase
"Rom Captain Morgan BK Spiced, alcool 40%, 0.7 l","89,40 lei",bauturi-spirtoase
"Irish whisky Meadows, 0.7 l","36,70 lei",bauturi-spirtoase
"Gin Tanqueray Rangpur, alcool 43.1%, 0.7 l","79,99 lei",bauturi-spirtoase
Vodka premium Tazovsky 0.5 l,"31,90 lei",bauturi-spirtoase
"Rom Captain Morgan Gold, alcool 35%, 0.2 l","30,90 lei",bauturi-spirtoase
"Pachet whisky Glenlivet Founder's Reserve, 40% alcool, 0.7 l + 2 pahare","159,99 lei",bauturi-spirtoase
"Pachet: Rom Bacardi Original alcool 37.5%, 0.7 l + 1 pahar","64,99 lei",bauturi-spirtoase
"Vodca Finlandia, 40% alcool, 1 l","73,20 lei",bauturi-spirtoase
"Rom Matusalem Solera 7 ani, alcool 40%, 0.7 l","86,99 lei",bauturi-spirtoase
"Vodca Zubrowka Bison Grass, alcool 37.5%, 0.7 l","29,99 lei",bauturi-spirtoase
"Whisky Jack Daniel's Apple, 35% alcool, 0.7 l","97,30 lei",bauturi-spirtoase
"Whisky Jim Beam White, alcool 40%, 0.7 l + Jim Beam White, 0.2 l","92,70 lei",bauturi-spirtoase
"Pachet Whisky Jameson, diverse sortimente, 3 x 50 ml","39,99 lei",bauturi-spirtoase
"Whisky Jim Beam White, alcool 40%, 1 l","79,50 lei",bauturi-spirtoase
"Rom Diplomatico 12 ani, 40% alcool, 0.7 l","179,99 lei",bauturi-spirtoase
"Tequila Salitos Gold, 38% alcool, 0.7 l","59,99 lei",bauturi-spirtoase
Gin Graff van Holland 0.7 l,"45,60 lei",bauturi-spirtoase
"Rom Appleton Estate Signature, alcool 40%, 0.7 l","159,00 lei",bauturi-spirtoase
"Rom Appleton Estate Reserve 8 ani, alcool 43%, 0.7 l","199,00 lei",bauturi-spirtoase
"Tequila Salitos Silver, 38% alcool, 0.7 l","96,90 lei",bauturi-spirtoase
